update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
197,403456,2430.580670426597,165,0.9945355178228493,0.018036930468752523,0.8999999761581421,1.0,11.158469945355192,2.933138690373432,8.0,23.0,0.8567144125699997,0.944060891866684,-0.0008707724546184181,0.00039846485015004873,0.046937972,0.9945355178228493,0.018036930468752523,0.8999999761581421,1.0
198,405504,2442.3212839827142,165,0.9936046496380208,0.017548130082388275,0.8999999761581421,1.0,11.831395348837209,3.574872306319485,8.0,26.0,0.8034635633230209,0.942520372569561,0.00665647943969816,0.000547153042134596,0.034532256,0.9936046496380208,0.017548130082388275,0.8999999761581421,1.0
199,407552,2542.9438372219356,166,0.9964480865848521,0.014819732082282903,0.8999999761581421,1.0,11.142076502732241,2.918104417777821,8.0,28.0,0.790784165263176,0.9447275549173355,-0.005190794385271147,0.000408276537200436,0.032482468,0.9964480865848521,0.014819732082282903,0.8999999761581421,1.0
200,409600,2507.3285457296133,167,0.9965053755109028,0.012748288739836093,0.949999988079071,1.0,11.06989247311828,2.8886982202703018,8.0,23.0,0.76671052724123,0.9467323496937752,-0.0029836429239367135,0.00036744932731380686,0.041299827,0.9965053755109028,0.012748288739836093,0.949999988079071,1.0
201,411648,2437.9045077736823,168,0.996174862801703,0.016909015911661766,0.8500000238418579,1.0,11.21311475409836,2.792151886311059,8.0,25.0,0.7788123860955238,0.9445821642875671,0.0012267394486116245,0.000532364982063882,0.049525842,0.996174862801703,0.016909015911661766,0.8500000238418579,1.0
202,413696,2417.4860126683984,169,0.9945652164194895,0.020794704611387937,0.800000011920929,1.0,11.157608695652174,2.721122438469423,8.0,21.0,0.837139904499054,0.9461936876177788,0.008366569934878498,0.0004222142342769075,0.045036606,0.9945652164194895,0.020794704611387937,0.800000011920929,1.0
203,415744,2530.306346728251,170,0.9975274719379761,0.010840343055389593,0.949999988079071,1.0,11.280219780219781,2.8638604461449164,8.0,26.0,0.8203484565019608,0.946382611989975,0.002606577385449782,0.0003517523691698443,0.029740166,0.9975274719379761,0.010840343055389593,0.949999988079071,1.0
204,417792,2460.08688898308,170,0.9952777769830492,0.02088142785364845,0.800000011920929,1.0,11.161111111111111,2.838551839091525,8.0,21.0,0.799637496471405,0.9444217681884766,0.002850020675396081,0.0005729432305088267,0.05189606,0.9952777769830492,0.02088142785364845,0.800000011920929,1.0
205,419840,2522.928896625799,171,0.9969101116228639,0.01315435085980055,0.8999999761581421,1.0,11.730337078651685,3.342824093500262,8.0,27.0,0.8091163039207458,0.9427159577608109,-0.003083227842580527,0.0005096316781418864,0.03740664,0.9969101116228639,0.01315435085980055,0.8999999761581421,1.0
206,421888,2489.3678238499483,172,0.9941340768137458,0.01996376831862112,0.8999999761581421,1.0,11.273743016759777,3.217954685594659,8.0,26.0,0.8019110262393951,0.9442535862326622,0.0002535189632908441,0.000596395977481734,0.059303775,0.9941340768137458,0.01996376831862112,0.8999999761581421,1.0
207,423936,2463.190814723054,173,0.9976063827250866,0.01391900432673353,0.8500000238418579,1.0,11.037234042553191,3.1358762745130537,8.0,27.0,0.782074511051178,0.9450092986226082,-0.005765171546954662,0.00043101531991851516,0.041554272,0.9976063827250866,0.01391900432673353,0.8500000238418579,1.0
208,425984,2489.5792179125865,174,0.9976063824080407,0.010674806928257587,0.949999988079071,1.0,10.909574468085106,2.349131534814252,8.0,19.0,0.8687634691596031,0.9470066651701927,-0.004101821599761024,0.0002887266036850633,0.028658774,0.9976063824080407,0.010674806928257587,0.949999988079071,1.0
209,428032,2388.721863339598,174,0.9983240219467845,0.008999445549873064,0.949999988079071,1.0,11.368715083798882,3.3306304908093294,8.0,30.0,0.8498857691884041,0.943731315433979,-8.53540714160772e-05,0.0004112591668672394,0.031550854,0.9983240219467845,0.008999445549873064,0.949999988079071,1.0
210,430080,2461.7867296934724,175,0.991515149492206,0.02031885892225924,0.8999999761581421,1.0,12.236363636363636,3.4305064721768685,8.0,26.0,0.8095683827996254,0.9387354478240013,0.010078268824145198,0.0006040030712028965,0.061232623,0.991515149492206,0.02031885892225924,0.8999999761581421,1.0
211,432128,2463.8761432443675,176,0.9955056169059839,0.01614619245988833,0.8999999761581421,1.0,11.651685393258427,3.0816642358992246,8.0,23.0,0.8071043714880943,0.9411636590957642,-0.00760850659571588,0.0004476460599107668,0.036317915,0.9955056169059839,0.01614619245988833,0.8999999761581421,1.0
212,434176,2513.4795781886833,177,0.9967567559835073,0.012314365908831858,0.949999988079071,1.0,11.172972972972973,2.794265232303249,8.0,22.0,0.8404284566640854,0.9451680183410645,-0.004348058922914788,0.00033658582833595574,0.03624419,0.9967567559835073,0.012314365908831858,0.949999988079071,1.0
213,436224,2633.194875070965,178,0.9980769226184258,0.009615386907870954,0.949999988079071,1.0,11.010989010989011,2.6394908995240822,8.0,20.0,0.8390908166766167,0.9476282671093941,0.0017309394916082965,0.00033933674785657786,0.029535828,0.9980769226184258,0.009615386907870954,0.949999988079071,1.0
214,438272,2431.7166753905285,179,0.9955056169059839,0.015251545164900555,0.8999999761581421,1.0,11.455056179775282,2.98323070617779,8.0,21.0,0.8350558131933212,0.9441239908337593,0.005416034488007426,0.0004406530460983049,0.039961327,0.9955056169059839,0.015251545164900555,0.8999999761581421,1.0
215,440320,2539.6245324276156,179,0.9955056169059839,0.015251545164900555,0.8999999761581421,1.0,11.629213483146067,3.0680741771789246,8.0,24.0,0.829327680170536,0.942540816962719,0.0013954418900539167,0.000429113471909659,0.032639384,0.9955056169059839,0.015251545164900555,0.8999999761581421,1.0
216,442368,2392.367590775584,180,0.9974431812085889,0.013346230053063839,0.8999999761581421,1.0,11.636363636363637,3.3581035576843417,8.0,32.0,0.7840162292122841,0.9424044564366341,6.424381172109861e-05,0.0006262264905672055,0.04068301,0.9974431812085889,0.013346230053063839,0.8999999761581421,1.0
217,444416,2467.0243616920757,181,0.992737428769053,0.02249254195252207,0.8500000238418579,1.0,11.251396648044693,3.094134973418545,8.0,24.0,0.8016568571329117,0.9430261924862862,-0.0009448402706766501,0.0005715195147786289,0.035159376,0.992737428769053,0.02249254195252207,0.8500000238418579,1.0
218,446464,2478.423869682961,182,0.995058138703191,0.0199271104744495,0.8500000238418579,1.0,12.162790697674419,3.9395444935496857,8.0,28.0,0.7861972078680992,0.9368394911289215,0.001001655044092331,0.0008341718639712781,0.048744913,0.995058138703191,0.0199271104744495,0.8500000238418579,1.0
219,448512,2455.0526431315166,183,0.996551723315798,0.014764638668054286,0.8999999761581421,1.0,11.75287356321839,3.3889387034494853,8.0,24.0,0.7666658163070679,0.9405343532562256,-0.0009098350128624588,0.0005017449002480134,0.036709294,0.996551723315798,0.014764638668054286,0.8999999761581421,1.0
220,450560,2409.0566051282167,184,0.9961956512668858,0.014244940811563342,0.8999999761581421,1.0,11.157608695652174,2.9967639682937186,8.0,23.0,0.7489025667309761,0.9441696032881737,-0.0040150647109840065,0.0004149788037466351,0.031764813,0.9961956512668858,0.014244940811563342,0.8999999761581421,1.0
221,452608,2428.1580830577727,184,0.9979797974981442,0.009845249160228104,0.949999988079071,1.0,10.434343434343434,2.2367979285044823,8.0,18.0,0.8850589469075203,0.9523239806294441,0.00028261809529794846,0.00024385906726820394,0.034170423,0.9979797974981442,0.009845249160228104,0.949999988079071,1.0
222,454656,2383.143801767535,185,0.9953296692161769,0.017149992039440166,0.8999999761581421,1.0,11.17032967032967,2.9573151807223153,8.0,21.0,0.9123790487647057,0.9467762336134911,0.007790081377606839,0.0004137048599659465,0.061342247,0.9953296692161769,0.017149992039440166,0.8999999761581421,1.0
223,456704,2316.418921754063,186,0.996491227233619,0.012772125657884164,0.949999988079071,1.0,11.836257309941521,3.652616785824102,8.0,26.0,0.8744729533791542,0.9424770995974541,0.005888833955395967,0.0006632077202084474,0.04961994,0.996491227233619,0.012772125657884164,0.949999988079071,1.0
224,458752,2274.608684093109,187,0.9941176460459341,0.0317985812875084,0.6499999761581421,1.0,13.22875816993464,4.868864306419792,8.0,41.0,0.9274560958147049,0.9330573678016663,0.007085639343131334,0.0012459777717594989,0.056519166,0.9941176460459341,0.0317985812875084,0.6499999761581421,1.0
225,460800,2296.5541244982433,188,0.9957055204485091,0.015065070043090724,0.8999999761581421,1.0,12.687116564417177,4.28511687765041,8.0,33.0,0.8497688844799995,0.9338421002030373,-0.005519865197129548,0.0007674942535231821,0.043111525,0.9957055204485091,0.015065070043090724,0.8999999761581421,1.0
226,462848,2449.232104858726,189,0.9963483137361119,0.015014304720017297,0.8999999761581421,1.0,11.651685393258427,3.5223240654958077,8.0,25.0,0.8051917403936386,0.9393987134099007,-0.006868739728815854,0.0004972032220393885,0.03279736,0.9963483137361119,0.015014304720017297,0.8999999761581421,1.0
227,464896,2527.9376292119987,190,0.9983870963896474,0.008834236904716127,0.949999988079071,1.0,11.016129032258064,2.6181250092376867,8.0,20.0,0.8277143761515617,0.94528828561306,-0.006402627390343696,0.00030700825300300494,0.021371927,0.9983870963896474,0.008834236904716127,0.949999988079071,1.0
228,466944,2503.927783724287,190,0.9946629200758559,0.017962164146274617,0.8999999761581421,1.0,11.382022471910112,3.0611946627975093,8.0,23.0,0.8138168826699257,0.9430901259183884,0.0024002410791581497,0.0004951486189384013,0.040653754,0.9946629200758559,0.017962164146274617,0.8999999761581421,1.0
229,468992,2488.4101464175455,191,0.9937158454962767,0.018886091561575963,0.8999999761581421,1.0,11.289617486338798,3.123724022101121,8.0,22.0,0.740945003926754,0.943441741168499,0.0011969196384598035,0.0006061699423298705,0.0506316,0.9937158454962767,0.018886091561575963,0.8999999761581421,1.0
230,471040,2360.966357759764,192,0.9930481266847906,0.020154828917629722,0.8999999761581421,1.0,11.010695187165775,2.6366185296180977,8.0,22.0,0.8096281662583351,0.9451616704463959,0.002817530959873693,0.0004931863259116653,0.044340655,0.9930481266847906,0.020154828917629722,0.8999999761581421,1.0
231,473088,2413.341579775875,193,0.9983240219467845,0.008999445549873065,0.949999988079071,1.0,11.396648044692737,2.7854750844263285,8.0,25.0,0.8210577145218849,0.9464547783136368,0.004185386729659513,0.00036861007538391277,0.03086812,0.9983240219467845,0.008999445549873065,0.949999988079071,1.0
232,475136,2482.6996115802776,194,0.9974999994039535,0.010897249956957919,0.949999988079071,1.0,11.222222222222221,2.8549285952455303,8.0,22.0,0.8430860564112663,0.9437236785888672,-0.002563207584898919,0.00036204373463988304,0.024122309,0.9974999994039535,0.010897249956957919,0.949999988079071,1.0
233,477184,2546.724022846571,195,0.9945054931955023,0.016492675382492956,0.8999999761581421,1.0,11.362637362637363,3.244662509809006,8.0,27.0,0.8349322974681854,0.9437089785933495,0.0039539808058179915,0.0005968646291876212,0.045728713,0.9945054931955023,0.016492675382492956,0.8999999761581421,1.0
234,479232,2594.631395520587,195,0.9966101686833269,0.012569830941110456,0.949999988079071,1.0,11.542372881355933,2.905218569127945,8.0,22.0,0.8582879081368446,0.9438750445842743,0.004085396183654666,0.00034280122781638056,0.045075282,0.9966101686833269,0.012569830941110456,0.949999988079071,1.0
235,481280,2554.126817078824,196,0.991666665342119,0.028625942452858988,0.75,1.0,11.472222222222221,3.2290875139642012,8.0,22.0,0.8490680456161499,0.9405277445912361,0.0027543364849407226,0.0007847526867408305,0.04808992,0.991666665342119,0.028625942452858988,0.75,1.0
236,483328,2463.924201197723,197,0.9963687145510199,0.0158800793801103,0.8500000238418579,1.0,11.41340782122905,2.9515717063274036,8.0,22.0,0.8348498791456223,0.945197582244873,-0.0009391670319018885,0.000386118124879431,0.03385816,0.9963687145510199,0.0158800793801103,0.8500000238418579,1.0
237,485376,2370.1503889807864,198,0.9959770105350977,0.015570368291740133,0.8999999761581421,1.0,11.804597701149426,3.2899676149046133,8.0,29.0,0.8189634382724762,0.9400200098752975,-0.0018685663653741358,0.0005810803122585639,0.040925577,0.9959770105350977,0.015570368291740133,0.8999999761581421,1.0
238,487424,2574.0570210412034,199,0.9954545443708246,0.016230523025436518,0.8999999761581421,1.0,11.488636363636363,3.098732578820141,8.0,27.0,0.8283658251166344,0.9426367282867432,3.780281440413091e-05,0.0005589895190496463,0.045340087,0.9954545443708246,0.016230523025436518,0.8999999761581421,1.0
239,489472,2410.1407914524925,200,0.9948369552907737,0.01690689558559345,0.8999999761581421,1.0,11.282608695652174,3.107935449767962,8.0,28.0,0.7874549180269241,0.9408269971609116,-0.006189232983160764,0.0005704962932213675,0.03601122,0.9948369552907737,0.01690689558559345,0.8999999761581421,1.0
240,491520,2440.6814957428396,200,0.9954054043099687,0.0153507840071144,0.8999999761581421,1.0,10.962162162162162,2.692065553933709,8.0,20.0,0.7907353490591049,0.9444243311882019,-0.006451145280152559,0.00037545529994531535,0.027903164,0.9954054043099687,0.0153507840071144,0.8999999761581421,1.0
241,493568,2285.191577661457,201,0.9976190470513844,0.013883222107268015,0.8999999761581421,1.0,10.962962962962964,2.8384554454999953,8.0,27.0,0.7790740132331848,0.9466183111071587,-0.0061537063447758555,0.0004122283571632579,0.027455155,0.9976190470513844,0.013883222107268015,0.8999999761581421,1.0
242,495616,2304.7877142878606,202,0.9973404248978229,0.012349137801969461,0.8999999761581421,1.0,10.819148936170214,2.8915238048455056,8.0,24.0,0.7930106744170189,0.9466172829270363,-0.0010425050186313456,0.0003791290037042927,0.03791731,0.9973404248978229,0.012349137801969461,0.8999999761581421,1.0
243,497664,2413.881410920213,203,0.9968421045102571,0.013199935993408659,0.8999999761581421,1.0,10.842105263157896,2.4357676385319817,8.0,18.0,0.8078666254878044,0.9469808489084244,-0.003853564558085054,0.00032835993260960095,0.027175954,0.9968421045102571,0.013199935993408659,0.8999999761581421,1.0
244,499712,2403.3563846529837,204,0.9983516479586507,0.008927516858854564,0.949999988079071,1.0,11.12087912087912,2.6678186538825353,8.0,21.0,0.8601486161351204,0.947515569627285,0.0015174266081885435,0.0003047648206120357,0.02282523,0.9983516479586507,0.008927516858854564,0.949999988079071,1.0
245,501760,2397.4956981510395,205,0.996306817301295,0.01600771357446815,0.8999999761581421,1.0,11.642045454545455,3.2337433132695774,8.0,23.0,0.8414080739021301,0.9429777786135674,0.004628535854863003,0.0005219531085458584,0.035836846,0.996306817301295,0.01600771357446815,0.8999999761581421,1.0
246,503808,2581.344398440003,0,0.9927672938730732,0.020859280384279057,0.8999999761581421,1.0,12.10691823899371,3.4250119496069438,8.0,26.0,0.8793696090579033,0.9371657222509384,0.008942136249970645,0.0006707791253575124,0.06020145,0.9927672938730732,0.020859280384279057,0.8999999761581421,1.0
247,505856,2626.1829659400737,1,0.9916167644683472,0.01946338543461723,0.8999999761581421,1.0,12.341317365269461,3.987664294799877,8.0,31.0,0.8245621472597122,0.9353335872292519,-0.002834974933648482,0.0006348279202939011,0.033129565,0.9916167644683472,0.01946338543461723,0.8999999761581421,1.0
246,503808,2682.5153604060215,0,0.9276729559748428,0.20859275411040254,0.0,1.0,12.10691823899371,3.4250119496069438,8.0,26.0,0.8223669528961182,0.9011608064174652,0.041923291282728314,0.01996983215212822,0.1661946,0.9276729559748428,0.20859275411040254,0.0,1.0
247,505856,2522.4436327928393,1,0.952247191011236,0.14695602651155423,0.5,1.0,11.730337078651685,3.6466516732070566,8.0,26.0,0.7444070726633072,0.9154638648033142,-0.018985188798978925,0.007526833564043045,0.102202535,0.952247191011236,0.14695602651155423,0.5,1.0
248,507904,2533.6640961136127,2,0.9732620320855615,0.12380574227583128,0.0,1.0,10.716577540106952,2.747851479248637,8.0,21.0,0.7529706209897995,0.9350086823105812,-0.004472777131013572,0.007298664771951735,0.06679088,0.9732620320855615,0.12380574227583128,0.0,1.0
249,509952,2490.1493671957573,3,0.9788359788359788,0.10066824121926163,0.5,1.0,10.920634920634921,2.6082992530960065,8.0,23.0,0.7161613628268242,0.927796483039856,-0.006736342766089365,0.007402528543025255,0.09839522,0.9788359788359788,0.10066824121926163,0.5,1.0
250,512000,2501.7589893632203,4,0.9664948453608248,0.1441687244427525,0.0,1.0,10.68041237113402,2.7808119846310313,8.0,26.0,0.7020067572593689,0.9346259534358978,-0.014869743783492595,0.006952731695491821,0.11628722,0.9664948453608248,0.1441687244427525,0.0,1.0
251,514048,2371.100997526197,4,0.9901477832512315,0.06949131024465953,0.5,1.0,10.054187192118226,1.9607025242510476,8.0,17.0,0.7268054336309433,0.951376810669899,-0.011434472515247762,0.0016150395986187505,0.07249437,0.9901477832512315,0.06949131024465953,0.5,1.0
252,516096,2457.773215332616,5,0.9845360824742269,0.10035011512335971,0.0,1.0,10.56701030927835,2.578288477676717,8.0,21.0,0.7400195896625519,0.941641092300415,0.0030807242583250627,0.0054976063256617635,0.08701168,0.9845360824742269,0.10035011512335971,0.0,1.0
253,518144,2507.3907560351518,6,0.9921875,0.062009796353076345,0.5,1.0,10.729166666666666,2.9894925944417765,8.0,28.0,0.723604142665863,0.9460364729166031,-0.00337822713481728,0.001466327768866904,0.097201824,0.9921875,0.062009796353076345,0.5,1.0
254,520192,2377.818793326666,7,0.981081081081081,0.09540195997147455,0.5,1.0,11.043243243243243,3.4528907231822625,8.0,29.0,0.6927850395441055,0.9394588097929955,0.006865701943752356,0.003745878806512337,0.13478488,0.981081081081081,0.09540195997147455,0.5,1.0
255,522240,2541.4436255285964,8,0.9894736842105263,0.1020564180508701,0.0,1.0,10.726315789473684,2.9892512889849296,8.0,24.0,0.7128961682319641,0.9409862160682678,-9.445501200389117e-05,0.006915233432664536,0.11959976,0.9894736842105263,0.1020564180508701,0.0,1.0
256,524288,2467.499166817715,9,0.9949494949494949,0.0499974491748064,0.5,1.0,10.287878787878787,2.5292140643463576,8.0,24.0,0.6772478520870209,0.9471153989434242,-0.005827699351357296,0.0018003275763476267,0.062217973,0.9949494949494949,0.0499974491748064,0.5,1.0
257,526336,2411.354560526583,9,0.9975369458128078,0.035006577348649995,0.5,1.0,10.285714285714286,2.6812876211868635,8.0,22.0,0.7037290781736374,0.9500046670436859,-0.00869709241669625,0.0005869104188604979,0.042365387,0.9975369458128078,0.035006577348649995,0.5,1.0
258,528384,2438.146696938896,10,0.9975247524752475,0.03509269029395501,0.5,1.0,10.183168316831683,2.6646036729775933,8.0,30.0,0.7235080450773239,0.9483587890863419,-0.0021575194768956862,0.001639673973841127,0.059109036,0.9975247524752475,0.03509269029395501,0.5,1.0
259,530432,2484.223209299568,11,0.9868421052631579,0.08003634908287133,0.5,1.0,10.573684210526316,2.460710660136333,8.0,20.0,0.7294619530439377,0.9450109750032425,0.0030446093733189628,0.0025898822059389204,0.06979715,0.9868421052631579,0.08003634908287133,0.5,1.0
260,532480,2483.344148152988,12,0.9948186528497409,0.0506342494447981,0.5,1.0,10.694300518134716,2.7775597171307966,8.0,24.0,0.7063219398260117,0.9461172074079514,-0.0007081189796735998,0.0017956097144633532,0.052775335,0.9948186528497409,0.0506342494447981,0.5,1.0
261,534528,2354.6279185341878,13,0.9869791666666666,0.09457822811111916,0.0,1.0,10.588541666666666,2.5985721155916677,8.0,19.0,0.7008396238088608,0.9394551664590836,0.0053795659623574466,0.005091788654681295,0.13779342,0.9869791666666666,0.09457822811111916,0.0,1.0
262,536576,2475.999225199465,14,0.9792746113989638,0.0996652023920795,0.5,1.0,10.67357512953368,2.5290388446040475,8.0,22.0,0.7894365414977074,0.9433270394802094,0.014105120790190995,0.0044833228312199935,0.08404355,0.9792746113989638,0.0996652023920795,0.5,1.0
263,538624,2529.594744056953,14,0.9767441860465116,0.1407409120570954,-0.5,1.0,11.912790697674419,3.270456070593352,8.0,24.0,0.773207388818264,0.9300828278064728,0.006530927385028917,0.008664016881084535,0.12769128,0.9767441860465116,0.1407409120570954,-0.5,1.0
264,540672,2556.2725251284396,15,0.9884393063583815,0.07514450867052024,0.5,1.0,11.855491329479769,3.6026541943606634,8.0,28.0,0.7706488743424416,0.9355285540223122,-0.008052888806560077,0.0029645234462805092,0.09450264,0.9884393063583815,0.07514450867052024,0.5,1.0
265,542720,2489.6831243993124,16,0.9973544973544973,0.03627330476402669,0.5,1.0,10.920634920634921,2.760079674305798,8.0,21.0,0.7322545647621155,0.9428200498223305,-0.011941319098696113,0.001382364433084149,0.05673839,0.9973544973544973,0.03627330476402669,0.5,1.0
266,544768,2495.828996930601,17,0.9921465968586387,0.06216933029862785,0.5,1.0,10.544502617801047,2.71062648788051,8.0,24.0,0.743207611143589,0.9454252943396568,0.0032302199688274413,0.002420292279566638,0.075530924,0.9921465968586387,0.06216933029862785,0.5,1.0
267,546816,2434.346421752737,18,0.9947643979057592,0.05089586935922403,0.5,1.0,10.6282722513089,2.6631156514503163,8.0,20.0,0.7847933620214462,0.9469065368175507,-0.0035914278705604374,0.0011940329750359524,0.039122134,0.9947643979057592,0.05089586935922403,0.5,1.0
268,548864,2459.1706124870134,19,0.9972067039106145,0.037267218056218805,0.5,1.0,11.71508379888268,3.4173965667820476,8.0,22.0,0.7707603871822357,0.9410065487027168,0.0006512085874419427,0.001508382883912418,0.053860877,0.9972067039106145,0.037267218056218805,0.5,1.0
269,550912,2452.7148081999535,19,0.9946808510638298,0.05129601468613274,0.5,1.0,10.856382978723405,2.787817666686435,8.0,21.0,0.7447581812739372,0.9453151524066925,-0.000523588316355017,0.0014999127488408703,0.05560263,0.9946808510638298,0.05129601468613274,0.5,1.0
270,552960,2439.4491153734743,20,0.9947089947089947,0.05116158625876644,0.5,1.0,10.793650793650794,2.7630904223871737,8.0,23.0,0.7520100250840187,0.9468300938606262,0.00012281884937692666,0.0010911155004578177,0.07686503,0.9947089947089947,0.05116158625876644,0.5,1.0
271,555008,2412.4936645580356,21,0.988950276243094,0.09036147642981286,0.0,1.0,11.3646408839779,3.209046003448868,8.0,26.0,0.7917198687791824,0.9430165663361549,0.0059954756434308365,0.003923403492080979,0.10167985,0.988950276243094,0.09036147642981286,0.0,1.0
272,557056,2389.939416939374,22,0.9946236559139785,0.0515680808958357,0.5,1.0,10.82258064516129,3.2338475048085638,8.0,22.0,0.6914628371596336,0.9380881562829018,-0.014318115310743451,0.0020491713876253925,0.101353854,0.9946236559139785,0.0515680808958357,0.5,1.0
273,559104,2454.1457213686294,23,0.9925,0.060776228905716094,0.5,1.0,10.505,2.565146194664156,8.0,23.0,0.746408648788929,0.9462270811200142,-0.005898327159229666,0.0017522600192023674,0.05484623,0.9925,0.060776228905716094,0.5,1.0
274,561152,2528.2992398856222,24,0.9834254143646409,0.13806628728839557,-0.5,1.0,11.132596685082873,3.291389804989193,8.0,24.0,0.7744104042649269,0.9389488026499748,0.008424088824540377,0.008843576710205525,0.1893678,0.9834254143646409,0.13806628728839557,-0.5,1.0
275,563200,2497.5263229358106,24,0.9973958333333334,0.03599029937782618,0.5,1.0,10.75,2.5228125838701003,8.0,18.0,0.7753446623682976,0.9485146701335907,-0.006042829219950363,0.0005010041495552287,0.04199229,0.9973958333333334,0.03599029937782618,0.5,1.0
276,565248,2491.5643204112303,25,1.0,0.0,1.0,1.0,11.275280898876405,3.025649931066958,8.0,28.0,0.757365345954895,0.9470010325312614,0.004387039021821693,0.0007475047968910076,0.058606394,1.0,0.0,1.0,1.0
277,567296,2431.130306463431,26,0.9947368421052631,0.05102820902543505,0.5,1.0,11.010526315789473,2.6337675109885947,8.0,22.0,0.7290754690766335,0.9463374689221382,-0.004042764951009303,0.000896118854143424,0.04654808,0.9947368421052631,0.05102820902543505,0.5,1.0
278,569344,2543.719464991609,27,0.9970760233918129,0.03812399067369969,0.5,1.0,11.760233918128655,3.4055077427922527,8.0,26.0,0.7323348671197891,0.9371224194765091,0.004649098220397718,0.002667399836354889,0.09897576,0.9970760233918129,0.03812399067369969,0.5,1.0
279,571392,2517.677983309925,28,0.9945945945945946,0.051705747215429705,0.5,1.0,11.113513513513514,2.7788936318947064,8.0,24.0,0.7439541518688202,0.9441310241818428,-0.012343855341896415,0.00031238445808412507,0.041733496,0.9945945945945946,0.051705747215429705,0.5,1.0
280,573440,2399.4773602419496,29,0.9922279792746114,0.0618514838669084,0.5,1.0,10.860103626943005,2.3382633805732516,8.0,21.0,0.7803310081362724,0.948367565870285,0.005300438846461475,0.0017817827392718755,0.08626572,0.9922279792746114,0.0618514838669084,0.5,1.0
281,575488,2459.1487879367382,29,0.9914772727272727,0.08384292365553243,0.0,1.0,11.409090909090908,3.2912983195236456,8.0,27.0,0.774388998746872,0.9358119294047356,0.006210970288520912,0.005674033192917705,0.061385017,0.9914772727272727,0.08384292365553243,0.0,1.0
282,577536,2422.205332388882,30,0.9971751412429378,0.037475986331699435,0.5,1.0,11.480225988700566,3.344766373877518,8.0,25.0,0.7873842641711235,0.9419094398617744,0.0005528368492377922,0.0011893273731402587,0.08736897,0.9971751412429378,0.037475986331699435,0.5,1.0
283,579584,2539.7679515506748,31,0.9945945945945946,0.051705747215429705,0.5,1.0,11.194594594594594,3.005395683437513,8.0,24.0,0.7568961828947067,0.9438706636428833,0.0017695203086987021,0.0015220961286104284,0.063475356,0.9945945945945946,0.051705747215429705,0.5,1.0
284,581632,2450.2570056775653,32,1.0,0.0,1.0,1.0,11.086021505376344,3.3765666661788893,8.0,38.0,0.8131176456809044,0.9490053951740265,0.0022667489829473197,0.00027619802494882606,0.042071242,1.0,0.0,1.0,1.0
285,583680,2490.9068425644996,33,1.0,0.0,1.0,1.0,11.775147928994082,3.5977109926175332,8.0,35.0,0.792344868183136,0.9444822147488594,0.005344986915588379,0.0004244925294187851,0.029494599,1.0,0.0,1.0,1.0
286,585728,2472.137045500331,33,0.9918032786885246,0.06349153026569537,0.5,1.0,11.40983606557377,3.261182774374905,8.0,24.0,0.8033616170287132,0.9395467787981033,0.0022869809909025207,0.002366311840887647,0.074361496,0.9918032786885246,0.06349153026569537,0.5,1.0
287,587776,2535.3841053523574,34,0.9878787878787879,0.07690046994211831,0.5,1.0,12.406060606060606,3.659602511445943,8.0,29.0,0.796298936009407,0.9321741983294487,0.01462858123704791,0.0052786662126891315,0.121953994,0.9878787878787879,0.07690046994211831,0.5,1.0
288,589824,2471.146368063225,35,0.9878787878787879,0.07690046994211831,0.5,1.0,12.096969696969698,3.455736105287086,8.0,24.0,0.7718013375997543,0.930494412779808,-0.009069090359844267,0.002707672116230242,0.039058812,0.9878787878787879,0.07690046994211831,0.5,1.0
289,591872,2455.332640651757,36,0.988950276243094,0.09036147642981285,0.0,1.0,11.56353591160221,3.093853590389436,8.0,25.0,0.7644894421100616,0.9396861791610718,-0.011355784081388265,0.0028896718176838476,0.075756565,0.988950276243094,0.09036147642981285,0.0,1.0
290,593920,2461.089165452348,37,1.0,0.0,1.0,1.0,11.834285714285715,3.4790756454752136,8.0,26.0,0.7554382160305977,0.9423867464065552,-0.00711316306842491,0.00041769440576899797,0.036292356,1.0,0.0,1.0,1.0
291,595968,2498.101571431272,38,0.9973958333333334,0.03599029937782618,0.5,1.0,10.604166666666666,2.4280443376420364,8.0,20.0,0.7964788377285004,0.9471505507826805,-0.002371725357079413,0.0010001233622460859,0.07481618,0.9973958333333334,0.03599029937782618,0.5,1.0
292,598016,2402.9550115281177,38,0.9972067039106145,0.037267218056218805,0.5,1.0,11.474860335195531,3.2327210389529863,8.0,24.0,0.7706717029213905,0.9449654743075371,0.004080392187461257,0.0010729831410571933,0.05234599,0.9972067039106145,0.037267218056218805,0.5,1.0
293,600064,2447.9387548987647,39,0.9888888888888889,0.07370277311900889,0.5,1.0,11.272222222222222,3.1882258311821774,8.0,23.0,0.7484539300203323,0.93596301227808,0.0039143922622315586,0.003578430652851239,0.10058269,0.9888888888888889,0.07370277311900889,0.5,1.0
